21491,14627.935828877005
21492,13072.137254901962
21493,17965.33823529412
21494,14222.95294117647
21495,24277.058823529413
21496,11185.970588235294
21497,22112.352941176472
21498,14627.935828877005
21499,23890.308823529413
21500,15634.262032085562
21501,16700.347593582886
21502,14577.04705882353
21503,39698.57352941176
21504,11185.970588235294
21505,18154.941176470587
21506,14991.098039215687
21507,16823.058823529413
21508,14222.95294117647
21509,24277.058823529413
21510,17965.33823529412
21511,20970.058823529413
21512,15595.448529411764
21513,25420.524064171124
21514,23890.308823529413
21515,14991.098039215687
21516,14577.04705882353
21517,22112.352941176472
21518,20970.058823529413
21519,14627.935828877005
21520,18154.941176470587
21521,25420.524064171124
21522,11185.970588235294
21523,13072.137254901962
21524,23890.308823529413
21525,15595.448529411764
21526,39698.57352941176
21527,16700.347593582886
21528,14222.95294117647
21529,24277.058823529413
21530,18154.941176470587
21531,16823.058823529413
21532,15634.262032085562
21533,17965.33823529412
21534,22112.352941176472
21535,39698.57352941176
21536,14991.098039215687
21537,15595.448529411764
21538,25420.524064171124
21539,14627.935828877005
21540,11185.970588235294
21541,16823.058823529413
21542,20970.058823529413
21543,23890.308823529413
21544,25420.524064171124
21545,13072.137254901962
21546,14222.95294117647
21547,24277.058823529413
21548,14577.04705882353
21549,18154.941176470587
21550,11185.970588235294
21551,22112.352941176472
21552,14627.935828877005
21553,14991.098039215687
21554,39698.57352941176
21555,16823.058823529413
21556,15634.262032085562
21557,16700.347593582886
21558,17965.33823529412
21559,24277.058823529413
21560,20970.058823529413
21561,23890.308823529413
21562,25420.524064171124
21563,14577.04705882353
21564,14222.95294117647
21565,16700.347593582886
21566,15634.262032085562
21567,15595.448529411764
21568,13072.137254901962
21569,39698.57352941176
21570,14627.935828877005
21571,17965.33823529412
21572,22112.352941176472
21573,14991.098039215687
21574,16823.058823529413
21575,11185.970588235294
21576,24277.058823529413
21577,18154.941176470587
21578,13072.137254901962
21579,20970.058823529413
21580,16823.058823529413
21581,15595.448529411764
21582,25420.524064171124
21583,15634.262032085562
21584,16700.347593582886
21585,14577.04705882353
21586,11185.970588235294
21587,22112.352941176472
21588,14627.935828877005
21589,39698.57352941176
21590,25420.524064171124
21591,23890.308823529413
21592,14222.95294117647
21593,17965.33823529412
21594,18154.941176470587
21595,24277.058823529413
21596,14991.098039215687
21597,15634.262032085562
21598,20970.058823529413
21599,23890.308823529413
21600,39698.57352941176
21601,13072.137254901962
21602,16700.347593582886
21603,14577.04705882353
21604,18154.941176470587
21605,11185.970588235294
21606,14991.098039215687
21607,15595.448529411764
21608,25420.524064171124
21609,14222.95294117647
21610,13072.137254901962
21611,16823.058823529413
21612,22112.352941176472
21613,24277.058823529413
21614,22112.352941176472
21615,15634.262032085562
21616,39698.57352941176
21617,25420.524064171124
21618,16823.058823529413
21619,14222.95294117647
21620,18154.941176470587
21621,17965.33823529412
21622,14627.935828877005
21623,14991.098039215687
21624,23890.308823529413
21625,14577.04705882353
21626,16700.347593582886
21627,24277.058823529413
21628,20970.058823529413
21629,15595.448529411764
21630,39698.57352941176
21631,14627.935828877005
21632,16823.058823529413
21633,25420.524064171124
21634,17965.33823529412
21635,18154.941176470587
21636,14577.04705882353
21637,15595.448529411764
21638,11185.970588235294
21639,14222.95294117647
21640,13072.137254901962
21641,15634.262032085562
21642,17965.33823529412
21643,39698.57352941176
21644,23890.308823529413
21645,14627.935828877005
21646,14991.098039215687
21647,16700.347593582886
21648,25420.524064171124
21649,22112.352941176472
21650,16823.058823529413
21651,15595.448529411764
21652,23890.308823529413
21653,24277.058823529413
21654,20970.058823529413
21655,18154.941176470587
21656,13072.137254901962
21657,25420.524064171124
21658,11185.970588235294
21659,14991.098039215687
21660,16823.058823529413
21661,16700.347593582886
21662,14577.04705882353
21663,17965.33823529412
21664,15634.262032085562
21665,14222.95294117647
21666,20970.058823529413
21667,22112.352941176472
21668,14577.04705882353
21669,15595.448529411764
21670,25420.524064171124
21671,23890.308823529413
21672,11185.970588235294
21673,14627.935828877005
21674,39698.57352941176
21675,22112.352941176472
21676,13072.137254901962
21677,14991.098039215687
21678,15634.262032085562
21679,17965.33823529412
21680,25420.524064171124
21681,16700.347593582886
21682,24277.058823529413
21683,18154.941176470587
21684,20970.058823529413
21685,14222.95294117647
21686,15634.262032085562
21687,15595.448529411764
21688,25420.524064171124
21689,23890.308823529413
21690,11185.970588235294
21691,14577.04705882353
21692,18154.941176470587
21693,16823.058823529413
21694,24277.058823529413
21695,13072.137254901962
21696,14991.098039215687
21697,16700.347593582886
21698,15595.448529411764
21699,14222.95294117647
21700,17965.33823529412
21701,39698.57352941176
21702,22112.352941176472
21703,14627.935828877005
21704,16700.347593582886
21705,23890.308823529413
21706,16823.058823529413
21707,14577.04705882353
21708,13072.137254901962
21709,15634.262032085562
21710,11185.970588235294
21711,14222.95294117647
21712,20970.058823529413
21713,15634.262032085562
21714,14991.098039215687
21715,23890.308823529413
21716,24277.058823529413
21717,14577.04705882353
21718,18154.941176470587
21719,17965.33823529412
21720,39698.57352941176
21721,22112.352941176472
21722,15595.448529411764
21723,17965.33823529412
21724,22112.352941176472
21725,11185.970588235294
21726,16823.058823529413
21727,20970.058823529413
21728,14627.935828877005
21729,13072.137254901962
21730,18154.941176470587
21731,24277.058823529413
21732,15595.448529411764
21733,39698.57352941176
21734,11185.970588235294
21735,14222.95294117647
21736,16700.347593582886
21737,20970.058823529413
21738,14627.935828877005
21739,13072.137254901962
21740,16823.058823529413
21741,23890.308823529413
21742,15634.262032085562
21743,14222.95294117647
21744,16700.347593582886
21745,24277.058823529413
21746,14577.04705882353
21747,39698.57352941176
21748,14991.098039215687
21749,14991.098039215687
21750,17965.33823529412
21751,22112.352941176472
21752,11185.970588235294
21753,15634.262032085562
21754,20970.058823529413
21755,14577.04705882353
21756,13072.137254901962
21757,18154.941176470587
21758,15595.448529411764
21759,23890.308823529413
21760,14222.95294117647
21761,16700.347593582886
21762,20970.058823529413
21763,13072.137254901962
21764,18154.941176470587
21765,17965.33823529412
21766,14627.935828877005
21767,14991.098039215687
21768,25420.524064171124
21769,16823.058823529413
21770,15634.262032085562
21771,16700.347593582886
21772,24277.058823529413
21773,14577.04705882353
21774,39698.57352941176
21775,14627.935828877005
21776,15595.448529411764
21777,17965.33823529412
21778,25420.524064171124
21779,22112.352941176472
21780,11185.970588235294
21781,14222.95294117647
21782,24277.058823529413
21783,20970.058823529413
21784,13072.137254901962
21785,14991.098039215687
21786,39698.57352941176
21787,23890.308823529413
21788,16823.058823529413
21789,15634.262032085562
21790,16700.347593582886
21791,14577.04705882353
21792,14627.935828877005
21793,18154.941176470587
